,Id,start_date,start_date_id_diff,start_date_id_diff_reverse,L1_S24_F1559,L3_S32_F3851,L1_S24_F1827,L1_S24_F1582,L3_S32_F3854,L1_S24_F1510,L1_S24_F1525,L3_S30_start_date,start_date_OOF,start_date_id_diff_OOF,start_date_id_diff_reverse_OOF,L1_S24_F1559_OOF,L3_S32_F3851_OOF,L1_S24_F1827_OOF,L1_S24_F1582_OOF,L3_S32_F3854_OOF,L1_S24_F1510_OOF,L1_S24_F1525_OOF,L3_S30_start_date_OOF
1225,2487,1367.07,-2363716,-48405,0,0,0,0,0,0,0,1373.58,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1226,2488,204.37,368,-11464,0,0,0,0,0,0,0,205.5,0.0,0.0,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1227,2489,566.06,958,-3845,0,0,0,0,0,0,0,567.99,0.0,0.0,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1228,2493,693.36,1,-53578,0,0,0,0,0,0,0,700.82,0.0416666666667,0.0124554660981,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0769230769231
1237,2510,807.84,-2356162,-59889,0,0,0,0,0,0,0,812.25,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1239,2512,575.87,1487,-4080,0,0,0,0,0,0,0,583.15,0.0,0.0,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1240,2513,1174.85,-2301897,-12005,1,0,1,0,0,3,3,1188.09,0.0,0.00588929271625,0.0,0.00947217644431,0.00503915232171,0.00939583144813,0.00582041315309,0.00503915232171,0.00944567917375,0.0094374686899,0.0
1241,2514,1400.83,-2315279,-4311,0,0,0,0,0,0,0,-9.0,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.00558885974772
1244,2520,1456.64,-2361732,-2455,0,0,0,0,0,0,0,-9.0,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.00558885974772
1246,2523,673.38,-2298703,-6199,0,0,0,0,0,0,0,675.56,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1249,2527,1221.99,-1786955,-5231,0,0,0,0,0,0,0,-9.0,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.00558885974772
1250,2528,534.49,-2338071,-5270,0,0,0,0,0,0,0,538.01,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1251,2533,1389.69,-2343530,-2791,0,0,0,0,0,0,0,-9.0,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.00558885974772
1254,2542,762.2,1585,-97652,1,0,1,0,0,3,3,784.43,0.0,0.0,0.00644950904392,0.00947217644431,0.00503915232171,0.00939583144813,0.00582041315309,0.00503915232171,0.00944567917375,0.0094374686899,0.0
1255,2543,354.77,-2362486,-4184,0,0,0,0,0,0,0,366.09,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1256,2545,969.77,746,-3625,1,0,1,0,0,3,3,990.01,0.0,0.0,0.0222222222222,0.00947217644431,0.00503915232171,0.00939583144813,0.00582041315309,0.00503915232171,0.00944567917375,0.0094374686899,0.0
1260,2551,1467.81,373,-15763,0,0,0,0,0,0,0,1477.31,0.0,0.0,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1261,2553,116.5,-2362014,-12052,0,0,0,0,0,0,0,118.47,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1263,2558,1645.22,1551,-3073,0,0,0,0,0,0,0,1648.99,0.0,0.0444444444444,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1264,2559,594.34,-1874222,-2508,0,0,0,0,0,0,0,603.96,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1267,2563,238.87,-2172837,-2911,0,0,0,0,0,0,0,239.92,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1268,2564,1153.46,770,-9562,0,0,0,0,0,0,0,1154.36,0.111111111111,0.0322580645161,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0588235294118
1269,2565,672.8,-2324734,-140370,0,0,0,0,0,0,0,674.88,0.0,0.00588929271625,0.00644950904392,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1270,2569,1043.43,-2313231,-4795,1,0,1,0,0,3,3,1081.1,0.0,0.00588929271625,0.0,0.00947217644431,0.00503915232171,0.00939583144813,0.00582041315309,0.00503915232171,0.00944567917375,0.0094374686899,0.0
1273,2574,202.04,576,-4362,0,0,0,0,0,0,0,202.38,0.0,0.0526315789474,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1274,2575,248.34,906,-6850,0,0,0,0,0,0,0,249.41,0.0,0.0,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1275,2583,634.58,-53265,-3129,0,0,0,0,0,0,0,637.18,0.0,0.00588929271625,0.0188679245283,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1276,2584,704.53,1603,-55203,1,0,1,0,0,3,3,741.85,0.0,0.0,0.0,0.00947217644431,0.00503915232171,0.00939583144813,0.00582041315309,0.00503915232171,0.00944567917375,0.0094374686899,0.0
1278,2589,887.67,421,-52292,0,0,0,0,0,0,0,891.61,0.0,0.0,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1279,2590,1465.87,-2347366,-5010,0,0,0,0,0,0,0,1475.13,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1280,2591,565.95,-1647146,-4091,0,0,0,0,0,0,0,-9.0,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.00558885974772
1281,2592,1432.67,-2363439,-4275,0,0,0,0,0,0,0,1433.94,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1282,2594,1260.52,-578903,-5309,0,0,0,0,0,0,0,1263.75,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1283,2596,1274.86,1969,-65529,0,0,0,0,0,0,0,1290.01,0.0,0.0,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1284,2597,1222.22,-2361254,-3858,0,0,0,0,0,0,0,1222.99,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1286,2600,1378.01,-2357986,-2765,0,0,0,0,0,0,0,1378.62,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1287,2604,251.2,1000,-3690,0,0,0,0,0,0,0,252.25,0.0,0.0,0.0188679245283,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1288,2605,5.06,803,-1595,0,0,0,0,0,0,0,13.55,0.0,0.0,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1289,2606,1430.32,-2307528,-559156,0,0,0,0,0,0,0,1431.87,0.0,0.00588929271625,0.00644950904392,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1291,2609,373.16,-2354320,-59051,1,0,1,0,0,3,3,421.43,0.0769230769231,0.00588929271625,0.0,0.00947217644431,0.00503915232171,0.00939583144813,0.00582041315309,0.00503915232171,0.00944567917375,0.0094374686899,0.0909090909091
1294,2615,1.97,672,-7819,0,0,0,0,0,0,0,3.07,0.0,0.0,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1295,2616,557.88,-2347919,-14415,0,0,0,0,0,0,0,558.98,0.0,0.00588929271625,0.00644950904392,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1297,2623,677.64,1545,-12164,0,0,0,0,0,0,0,686.38,0.0,0.0,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1298,2624,539.25,2334,-1,0,0,0,0,0,0,0,550.83,0.0,0.0169491525424,0.0743275594987,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1299,2627,216.33,-1982450,-84770,0,0,0,0,0,0,0,230.35,0.0,0.00588929271625,0.00644950904392,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1300,2628,1144.96,1941,-8878,0,0,0,0,0,0,0,1172.33,0.0,0.015625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1302,2631,1396.32,-2304499,-4772,0,0,0,0,0,0,0,-9.0,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.00558885974772
1304,2635,1227.05,-2352528,-2411,0,0,0,0,0,0,0,1238.63,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1305,2636,944.22,-2178462,-4409,0,0,0,0,0,0,0,952.07,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1307,2639,373.2,-2359482,-10853,1,0,1,0,0,3,3,421.37,0.0,0.00588929271625,0.0,0.00947217644431,0.00503915232171,0.00939583144813,0.00582041315309,0.00503915232171,0.00944567917375,0.0094374686899,0.0
1308,2640,876.73,-2360961,-3097,0,0,0,0,0,0,0,886.27,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1309,2648,517.89,-2343572,-17703,0,0,0,0,0,0,0,518.23,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1311,2654,946.77,-2314610,-8143,0,0,0,0,0,0,0,955.79,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1314,2660,1373.43,-2363847,-9397,0,0,0,0,0,0,0,1375.52,0.0,0.0,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1316,2666,1625.8,1667,-16664,0,0,0,0,0,0,0,1628.18,0.0,0.0,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1320,2671,690.14,-2352881,-58520,1,0,1,0,0,3,3,724.99,0.0,0.00588929271625,0.0,0.00947217644431,0.00503915232171,0.00939583144813,0.00582041315309,0.00503915232171,0.00944567917375,0.0094374686899,0.0
1321,2673,100.63,2113,-2407,0,0,0,0,0,0,0,101.82,0.0,0.0,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1326,2685,87.49,-2362916,-6629,0,0,0,0,0,0,0,89.89,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1327,2691,17.98,2188,-2591,0,0,0,0,0,0,0,23.6,0.0,0.0,0.0142857142857,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1329,2693,272.59,876,-10140,0,0,0,0,0,0,0,273.78,0.0,0.0,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1334,2704,522.63,1022,-54833,0,0,0,0,0,0,0,-9.0,0.0,0.0,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.00558885974772
1335,2706,979.97,-2362619,-4048,0,0,0,0,0,0,0,986.08,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1336,2707,693.42,1816,-2515,0,0,0,0,0,0,0,701.2,0.0,0.0,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1337,2709,1443.07,-2298356,-2703,0,0,0,0,0,0,0,-9.0,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.00558885974772
1338,2710,551.58,-2153617,-6362,0,0,0,0,0,0,0,553.44,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1340,2719,1378.38,-2364695,-58878,0,0,0,0,0,0,0,1378.69,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1343,2723,1449.05,1,-5948,0,0,0,0,0,0,0,-9.0,0.0,0.0124554660981,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.00558885974772
1345,2725,1225.55,1730,-5746,0,0,0,0,0,0,0,1226.7,0.0,0.0217391304348,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1346,2729,510.43,-2311646,-69993,0,0,0,0,0,0,0,517.58,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1347,2732,188.56,-2364069,-55421,0,0,0,0,0,0,0,189.16,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1348,2735,1291.8,-2362857,-20393,0,0,0,0,0,0,0,1295.44,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1350,2742,1260.68,1267,-71264,0,0,0,0,0,0,0,1264.01,0.0,0.0,0.00644950904392,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1351,2745,539.17,-2312031,-5884,0,0,0,0,0,0,0,550.77,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1353,2748,1410.08,-2364285,-53699,0,0,0,0,0,0,0,1411.07,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1354,2749,1309.63,-2353044,-58029,0,0,0,0,0,0,0,1313.88,0.0,0.00588929271625,0.00644950904392,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1357,2754,1381.47,1259,-8531,0,0,0,0,0,0,0,1383.48,0.0,0.0,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1358,2755,1647.64,-2077906,-1,0,0,0,0,0,0,0,1650.11,0.0,0.00588929271625,0.0743275594987,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1359,2756,1647.64,1,-2866,0,0,0,0,0,0,0,1650.11,0.0,0.0124554660981,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1360,2758,375.68,-2362788,-68969,0,0,0,0,0,0,0,389.79,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1362,2769,520.12,1404,-3801,0,0,0,0,0,0,0,520.91,0.0,0.0,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1364,2775,671.07,-2349288,-49459,0,0,0,0,0,0,0,672.48,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1368,2780,273.12,-2079539,-7862,0,0,0,0,0,0,0,274.38,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1369,2781,1413.4,-2290061,-2103,0,0,0,0,0,0,0,1413.7,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1370,2782,1531.27,-2337628,-1,0,0,0,0,0,0,0,1532.5,0.0,0.00588929271625,0.0743275594987,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1372,2785,40.27,-2307645,-5014,0,0,0,0,0,0,0,50.33,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.00585877977147
1374,2791,759.1,-2342750,-43666,0,0,0,0,0,0,0,779.54,0.0,0.00588929271625,0.00644950904392,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1376,2796,585.4,-2360072,-9451,0,1,0,0,13,0,0,589.56,0.0,0.00588929271625,0.0,0.00540415494186,0.0492996682639,0.00540311372965,0.00582041315309,0.00938757264193,0.00540296992245,0.00540319668548,0.0
1377,2797,1429.87,-2326137,-2303,0,0,0,0,0,0,0,1431.51,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1378,2798,572.4,-2320213,-34467,0,0,0,0,0,0,0,573.88,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1380,2801,559.37,-2344558,-54333,0,0,0,0,0,0,0,561.11,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1382,2805,218.48,-2342699,-6971,0,0,0,0,0,0,0,219.39,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1384,2809,695.06,1,-2181,0,0,0,0,0,0,0,702.2,0.0,0.0124554660981,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1386,2812,745.25,882,-4063,1,0,1,0,0,3,3,771.75,0.166666666667,0.0,0.0,0.00947217644431,0.00503915232171,0.00939583144813,0.00582041315309,0.00503915232171,0.00944567917375,0.0094374686899,0.0
1387,2813,399.68,-2004028,-6926,0,0,0,0,0,0,0,466.47,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1389,2815,907.66,-670457,-3521,0,0,0,0,0,0,0,911.59,0.1,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1392,2820,1560.11,-2364433,-64653,0,0,0,0,0,0,0,1563.9,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1393,2823,66.32,1168,-1946,0,0,0,0,0,0,0,68.63,0.0,0.0,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1395,2829,1569.12,-2322550,-362468,0,0,0,0,0,0,0,1575.73,0.0,0.00588929271625,0.00644950904392,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.00585877977147
1396,2831,1451.21,1238,-61842,0,0,0,0,0,0,0,-9.0,0.0,0.0,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.00558885974772
1397,2833,656.54,-2361074,-24107,0,0,0,0,0,0,0,668.42,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1402,2844,166.28,-2361269,-2834,0,0,0,0,0,0,0,166.65,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1403,2845,909.13,-1627148,-4642,0,0,0,0,0,0,0,911.79,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0714285714286
1406,2853,198.33,-2080681,-25572,0,0,0,0,0,0,0,200.6,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0833333333333
